sample,local_idx,sample_idx,rf_seed,Vs1,H,CoV,Vs2,f0,reference,method,f_peak,A_peak,delta_f_peak,delta_ln_A_peak,gof_af,rel_l2,pearson,sigma_ln_spatial_mean
74,529,4102,8426546,156.93329174337424,57.0,0.2096807096153497,1044.7896507387577,0.6883039111551502,OpenSees 2-D,Toro Vs,0.6650018095970154,5.335878830803838,-1.185405194759369,-0.9088938026022326,0.2452080362284856,0.5134948983223653,0.741067338165082,
74,529,4102,8426546,156.93329174337424,57.0,0.2096807096153497,1044.7896507387577,0.6883039111551502,OpenSees 2-D,Passeri tts,0.6899837255477905,11.895771650849984,-1.1604232788085938,-0.107164389570221,0.324743568396479,0.6010634944772971,0.6081285595294016,
74,529,4102,8426546,156.93329174337424,57.0,0.2096807096153497,1044.7896507387577,0.6883039111551502,OpenSees 2-D,Pretell,0.6092349290847778,8.355116139513575,-1.2411720752716064,-0.4604733405365691,0.1594710137779812,0.3632808524087417,0.8771871454276093,
75,167,1216,8092191,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,1.853037063790638,OpenSees 2-D,OpenSees 2-D,1.7752079963684082,22.81015396118164,0.0,0.0,0.0,0.0,1.0,0.0762310726386776
75,167,1216,8092191,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,1.853037063790638,OpenSees 2-D,GINO,1.750827074050903,22.52035522460937,-0.0243809223175048,-0.0127862091101173,0.0710024779349154,0.1697232191027547,0.97795088495714,0.1387873441789553
75,167,1216,8092191,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,1.853037063790638,OpenSees 2-D,1D Base Case,1.8589566946029663,12.757257461547852,0.0837486982345581,-0.5811054636617456,0.1165663840325442,0.4560817052668792,0.8444482850418822,5.730634088597722e-17
75,167,1216,8092191,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,1.853037063790638,OpenSees 2-D,Pretell's approach,1.7347593307495115,18.576250076293945,-0.0404486656188964,-0.2053218987988065,0.0463097550579765,0.2683867569623693,0.9454306570072089,0.1031954247164247
75,167,1216,8092191,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,1.853037063790638,OpenSees 2-D,Toro Vs,1.7916502952575684,5.335985895619187,0.0164422988891601,-1.4527321206364665,0.1262514340333794,0.5973669958706249,0.7933561933519471,
75,167,1216,8092191,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,1.853037063790638,OpenSees 2-D,Passeri tts,1.8589566946029663,11.892063542283456,0.0837486982345581,-0.6513345375951357,0.1168954052059841,0.4578318546976488,0.848810171722359,
75,167,1216,8092191,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,1.853037063790638,OpenSees 2-D,Pretell,1.8082449436187744,13.942060252893656,0.0330369472503662,-0.492295597259419,0.0662001004245996,0.3050591090190635,0.9451262506956944,
76,809,6202,6760189,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,1.289833646475883,OpenSees 2-D,OpenSees 2-D,1.2276910543441772,15.87596607208252,0.0,0.0,0.0,0.0,1.0,0.2307929797881721
76,809,6202,6760189,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,1.289833646475883,OpenSees 2-D,GINO,1.1247371435165403,12.741412162780762,-0.1029539108276367,-0.2199489090580571,0.24641229445561,0.491065834590235,0.7787906569509266,0.2737322601939788
76,809,6202,6760189,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,1.289833646475883,OpenSees 2-D,1D Base Case,1.2915496826171875,12.767023086547852,0.0638586282730102,-0.2179408727263513,0.1718542148169418,0.4223099400873811,0.8507920455785394,5.976382118751255e-17
76,809,6202,6760189,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,1.289833646475883,OpenSees 2-D,Pretell's approach,1.064209222793579,13.72928237915039,-0.1634818315505981,-0.1452754460790046,0.2507862318620446,0.683755184423841,0.5346084717956229,0.2785841178470733
76,809,6202,6760189,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,1.289833646475883,OpenSees 2-D,Toro Vs,1.2505385875701904,5.336001492057935,0.0228475332260131,-1.090329809627165,0.1911841039052379,0.5373978302641993,0.8563784827774014,
76,809,6202,6760189,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,1.289833646475883,OpenSees 2-D,Passeri tts,1.2915496826171875,11.897859990853838,0.0638586282730102,-0.2884478466172143,0.1718038447216742,0.4202727987554271,0.8574002283233263,
76,809,6202,6760189,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,1.289833646475883,OpenSees 2-D,Pretell,1.2390621900558472,6.277026051679809,0.0113711357116699,-0.9279100881954152,0.1294914073319799,0.4890090014274119,0.8938434923601539,
77,821,6250,9439471,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,2.705694092208931,OpenSees 2-D,OpenSees 2-D,2.6880009174346924,16.25714683532715,0.0,0.0,0.0,0.0,1.0,0.0919145135787639
77,821,6250,9439471,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,2.705694092208931,OpenSees 2-D,GINO,2.566902637481689,23.776838302612305,-0.1210982799530029,0.3801793089265998,0.1832297922193867,0.4934673791307302,0.8534589560972214,0.1339041904031422
77,821,6250,9439471,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,2.705694092208931,OpenSees 2-D,1D Base Case,2.712897777557373,12.76185131072998,0.0248968601226806,-0.2420722629003261,0.0800554182838412,0.2851998238738144,0.9541222030404384,5.811170173095312e-17
77,821,6250,9439471,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,2.705694092208931,OpenSees 2-D,Pretell's approach,2.712897777557373,18.18988800048828,0.0248968601226806,0.1123332179680055,0.0428108894010616,0.1451644279874527,0.9818733543238486,0.1025967979982217
77,821,6250,9439471,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,2.705694092208931,OpenSees 2-D,Toro Vs,2.614673137664795,5.335915104018045,-0.0733277797698974,-1.1140722188955057,0.1236237260285875,0.5178252631664826,0.8650897919992828,
77,821,6250,9439471,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,2.705694092208931,OpenSees 2-D,Passeri tts,2.712897777557373,11.89487256741428,0.0248968601226806,-0.3124251867650916,0.0806033392536829,0.2941546917791525,0.954644291905455,
77,821,6250,9439471,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,2.705694092208931,OpenSees 2-D,Pretell,2.738025188446045,11.628035494589868,0.0500242710113525,-0.335113582138387,0.0756318365741569,0.267860293485595,0.9528422989625672,
78,76,628,5050539,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,1.5087770845201056,OpenSees 2-D,OpenSees 2-D,1.4899550676345823,7.280640602111816,0.0,0.0,0.0,0.0,1.0,0.1341294701537069
78,76,628,5050539,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,1.5087770845201056,OpenSees 2-D,GINO,1.3713147640228271,6.420205593109131,-0.1186403036117553,-0.1257687120949673,0.0826332810898458,0.2069747984219606,0.9416442458652792,0.1179282047078393
78,76,628,5050539,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,1.5087770845201056,OpenSees 2-D,1D Base Case,1.5107033252716064,12.76704216003418,0.0207482576370239,0.5616481659662281,0.0555922264730321,0.3282158981673023,0.9442143993889488,6.504976466114847e-17
78,76,628,5050539,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,1.5087770845201056,OpenSees 2-D,Pretell's approach,1.5892828702926636,16.595457077026367,0.099327802658081,0.823910134716502,0.118198636033768,0.5814032853917721,0.8548793166642322,0.1701405090467988
78,76,628,5050539,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,1.5087770845201056,OpenSees 2-D,Toro Vs,1.4627333879470823,5.336006634450087,-0.0272216796875,-0.3107413011825867,0.0475733852053319,0.2301049073179889,0.93960979766791,
78,76,628,5050539,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,1.5087770845201056,OpenSees 2-D,Passeri tts,1.5107033252716064,11.897859118968066,0.0207482576370239,0.4911396248305346,0.0539288286113769,0.2980783773556357,0.951095605821922,
78,76,628,5050539,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,1.5087770845201056,OpenSees 2-D,Pretell,1.3277708292007446,7.52252260730094,-0.1621842384338379,0.0326826816756077,0.1396970471366522,0.3584285385742264,0.8427848839934777,
79,313,2402,3710346,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,2.3169018301172204,OpenSees 2-D,OpenSees 2-D,1.9377033710479736,5.760377407073975,0.0,0.0,0.0,0.0,1.0,0.2153625591041145
79,313,2402,3710346,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,2.3169018301172204,OpenSees 2-D,GINO,2.330061435699463,6.267531394958496,0.3923580646514892,0.084379565582678,0.1594353415816125,0.3474071305276933,0.8146172782425619,0.2284608081203175
79,313,2402,3710346,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,2.3169018301172204,OpenSees 2-D,1D Base Case,2.319344997406006,12.766962051391602,0.3816416263580322,0.7958577498127735,0.1552086462214802,0.6705291266213976,0.6807018077310828,5.475103909233057e-17
79,313,2402,3710346,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,2.3169018301172204,OpenSees 2-D,Pretell's approach,2.384390354156494,21.524890899658203,0.4466869831085205,1.318206987137322,0.1672084990648222,1.0799821353313586,0.609181935531448,0.277815164397191
79,313,2402,3710346,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,2.3169018301172204,OpenSees 2-D,Toro Vs,2.2456979751586914,5.336025656702311,0.3079946041107178,-0.0765218777934447,0.0784436330814756,0.2365911608979494,0.9019804956504376,
79,313,2402,3710346,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,2.3169018301172204,OpenSees 2-D,Passeri tts,2.319344997406006,11.897755533661812,0.3816416263580322,0.7253467770888329,0.153342069196282,0.6397607490539663,0.6940673953325043,
79,313,2402,3710346,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,2.3169018301172204,OpenSees 2-D,Pretell,1.9828839302062988,5.8768809526365855,0.0451805591583251,0.0200231763173887,0.1140288309360609,0.2788502324676379,0.8784680615710443,
80,296,2255,9920420,141.69398694671386,68.0,0.1519174948334694,1210.207721450867,0.5209337755393892,OpenSees 2-D,OpenSees 2-D,0.4928249716758728,7.799550533294678,0.0,0.0,0.0,0.0,1.0,0.1498653601556711
80,296,2255,9920420,141.69398694671386,68.0,0.1519174948334694,1210.207721450867,0.5209337755393892,OpenSees 2-D,GINO,0.504315972328186,11.584613800048828,0.0114910006523132,0.39561171302363,0.1154833336321514,0.2520176493615208,0.9399425445669052,0.0881664880149013
80,296,2255,9920420,141.69398694671386,68.0,0.1519174948334694,1210.207721450867,0.5209337755393892,OpenSees 2-D,1D Base Case,0.5208548307418823,12.762130737304688,0.0280298590660095,0.4924161415596288,0.1193935261609971,0.3851121473501227,0.8637124568697332,6.702799741970243e-17
80,296,2255,9920420,141.69398694671386,68.0,0.1519174948334694,1210.207721450867,0.5209337755393892,OpenSees 2-D,Pretell's approach,0.5479472279548645,14.250850677490234,0.0551222562789917,0.6027504935002224,0.1773716009983594,0.5213468244491686,0.7744233705237134,0.1621420548377419
80,296,2255,9920420,141.69398694671386,68.0,0.1519174948334694,1210.207721450867,0.5209337755393892,OpenSees 2-D,Toro Vs,0.504315972328186,5.336064851278239,0.0114910006523132,-0.3795776460212736,0.1384501894720559,0.3530754148328093,0.86458477612065,
80,296,2255,9920420,141.69398694671386,68.0,0.1519174948334694,1210.207721450867,0.5209337755393892,OpenSees 2-D,Passeri tts,0.5208548307418823,11.894385421776674,0.0280298590660095,0.422000367383847,0.1179113948910283,0.3644079029181588,0.8713597728733119,
80,296,2255,9920420,141.69398694671386,68.0,0.1519174948334694,1210.207721450867,0.5209337755393892,OpenSees 2-D,Pretell,0.5019965171813965,10.44205284057376,0.0091715455055236,0.2917750872651303,0.0905885131298952,0.2878447892646696,0.9126480385315348,
81,502,3965,4774640,166.9827449821557,41.0,0.2767880152910947,858.6420902239915,1.0181874694033886,OpenSees 2-D,OpenSees 2-D,0.8973315954208374,17.802997589111328,0.0,0.0,0.0,0.0,1.0,0.1278497796333596
81,502,3965,4774640,166.9827449821557,41.0,0.2767880152910947,858.6420902239915,1.0181874694033886,OpenSees 2-D,GINO,0.905642867088318,16.413270950317383,0.0083112716674804,-0.0812766351138294,0.0620071198130668,0.1356161184060303,0.9856592344267768,0.0978326473441914
81,502,3965,4774640,166.9827449821557,41.0,0.2767880152910947,858.6420902239915,1.0181874694033886,OpenSees 2-D,1D Base Case,1.0209606885910034,12.761395454406738,0.123629093170166,-0.3329422134346375,0.276723186405777,0.6842380316146092,0.5153701437972326,6.063422971406847e-17
81,502,3965,4774640,166.9827449821557,41.0,0.2767880152910947,858.6420902239915,1.0181874694033886,OpenSees 2-D,Pretell's approach,0.8569055199623108,14.402697563171388,-0.0404260754585266,-0.2119513271888293,0.0887820328759997,0.3710861404390156,0.8805413470081653,0.1860932701250003
81,502,3965,4774640,166.9827449821557,41.0,0.2767880152910947,858.6420902239915,1.0181874694033886,OpenSees 2-D,Toro Vs,0.983995258808136,5.335924418132582,0.0866636633872985,-1.2049047030072333,0.2377168154134507,0.5898285933333507,0.7099153889775849,
81,502,3965,4774640,166.9827449821557,41.0,0.2767880152910947,858.6420902239915,1.0181874694033886,OpenSees 2-D,Passeri tts,1.0209606885910034,11.894596095566904,0.123629093170166,-0.4032826596400963,0.2752984948919281,0.6720189200078098,0.5280999451911663,
81,502,3965,4774640,166.9827449821557,41.0,0.2767880152910947,858.6420902239915,1.0181874694033886,OpenSees 2-D,Pretell,0.9098272919654846,9.200984028344571,0.0124956965446472,-0.6600564090644613,0.0744117750959299,0.3573227592830535,0.9306871573909198,
82,490,3874,425519,147.1806658427896,91.0,0.1132292453199625,1011.1066624560916,0.4043424885790923,OpenSees 2-D,OpenSees 2-D,0.3968245983123779,16.432449340820312,0.0,0.0,0.0,0.0,1.0,0.1189305498765647
82,490,3874,425519,147.1806658427896,91.0,0.1132292453199625,1011.1066624560916,0.4043424885790923,OpenSees 2-D,GINO,0.3986580967903137,16.868621826171875,0.0018334984779357,0.0261972011692069,0.1009078417042071,0.1926651361624255,0.9723181451121412,0.0850827113471308
82,490,3874,425519,147.1806658427896,91.0,0.1132292453199625,1011.1066624560916,0.4043424885790923,OpenSees 2-D,1D Base Case,0.4042095839977264,12.760796546936035,0.0073849856853485,-0.2528802970090751,0.112411710863906,0.2754841472448995,0.9428930611315696,7.690824586710042e-17
82,490,3874,425519,147.1806658427896,91.0,0.1132292453199625,1011.1066624560916,0.4043424885790923,OpenSees 2-D,Pretell's approach,0.3913745582103729,13.989139556884766,-0.005450040102005,-0.1609767156539307,0.0873123650053759,0.2323870223888105,0.9578903792394504,0.1284013995089336
82,490,3874,425519,147.1806658427896,91.0,0.1132292453199625,1011.1066624560916,0.4043424885790923,OpenSees 2-D,Toro Vs,0.3913745582103729,5.336061337028517,-0.005450040102005,-1.1247701947931767,0.2070566797990237,0.5198549862504096,0.7945114795576385,
82,490,3874,425519,147.1806658427896,91.0,0.1132292453199625,1011.1066624560916,0.4043424885790923,OpenSees 2-D,Passeri tts,0.4042095839977264,11.893491318155384,0.0073849856853485,-0.3232666958531425,0.1142004923502592,0.287846657528113,0.9390858107445024,
82,490,3874,425519,147.1806658427896,91.0,0.1132292453199625,1011.1066624560916,0.4043424885790923,OpenSees 2-D,Pretell,0.3949995338916778,12.22371174204778,-0.0018250644207,-0.2958803474512224,0.0675616068630777,0.2293743711976085,0.964401447149132,
83,720,5554,4758387,193.12554694617756,50.0,0.2286787232384085,1071.8885520515405,0.9656277347308876,OpenSees 2-D,OpenSees 2-D,0.8973315954208374,20.453632354736328,0.0,0.0,0.0,0.0,1.0,0.1180062962169641
83,720,5554,4758387,193.12554694617756,50.0,0.2286787232384085,1071.8885520515405,0.9656277347308876,OpenSees 2-D,GINO,0.8809372186660767,12.877666473388672,-0.0163943767547607,-0.4626659581387296,0.0804322803090318,0.2817791166097304,0.9560573380772482,0.0717073252365261
83,720,5554,4758387,193.12554694617756,50.0,0.2286787232384085,1071.8885520515405,0.9656277347308876,OpenSees 2-D,1D Base Case,0.966017484664917,12.765276908874512,0.0686858892440795,-0.4714317446942297,0.1900074612275423,0.5474645419941042,0.7099934215477218,5.853913610143775e-17
83,720,5554,4758387,193.12554694617756,50.0,0.2286787232384085,1071.8885520515405,0.9656277347308876,OpenSees 2-D,Pretell's approach,0.8220815658569336,15.982514381408691,-0.0752500295639038,-0.2466652144939591,0.2234284102356917,0.6423152953097369,0.6050522745378325,0.1691928359079182
83,720,5554,4758387,193.12554694617756,50.0,0.2286787232384085,1071.8885520515405,0.9656277347308876,OpenSees 2-D,Toro Vs,0.9353431463241576,5.336060370224913,0.0380115509033203,-1.3436728656649093,0.1954481223598012,0.5893745361084956,0.7430195474434064,
83,720,5554,4758387,193.12554694617756,50.0,0.2286787232384085,1071.8885520515405,0.9656277347308876,OpenSees 2-D,Passeri tts,0.966017484664917,11.896525577329696,0.0686858892440795,-0.5419140987797011,0.1894944248844115,0.5404099362195673,0.7200093594930113,
83,720,5554,4758387,193.12554694617756,50.0,0.2286787232384085,1071.8885520515405,0.9656277347308876,OpenSees 2-D,Pretell,0.8973315954208374,11.307261520077526,0.0,-0.5927153562469195,0.0625900474104455,0.3189814721295768,0.9439514981967532,
84,837,6405,625712,149.79656870015046,51.0,0.1369849991053343,1286.5085752353218,0.7342969053928944,OpenSees 2-D,OpenSees 2-D,2.2046687602996826,9.43187427520752,0.0,0.0,0.0,0.0,1.0,0.0810762218281278
84,837,6405,625712,149.79656870015046,51.0,0.1369849991053343,1286.5085752353218,0.7342969053928944,OpenSees 2-D,GINO,0.7292271852493286,11.013025283813477,-1.475441575050354,0.1549838554497632,0.1482520331336437,0.3121368648343877,0.879002861495025,0.0825548078971476
84,837,6405,625712,149.79656870015046,51.0,0.1369849991053343,1286.5085752353218,0.7342969053928944,OpenSees 2-D,1D Base Case,0.7359814643859863,12.76418685913086,-1.4686872959136963,0.3025485143064839,0.2375176772902347,0.3877008626326893,0.8382780698034752,6.401248744503985e-17
84,837,6405,625712,149.79656870015046,51.0,0.1369849991053343,1286.5085752353218,0.7342969053928944,OpenSees 2-D,Pretell's approach,0.7996554374694824,14.890432357788086,-1.4050133228302002,0.4566240495176798,0.0832772068557408,0.3220091580898936,0.9128977245963236,0.0989714153573904
84,837,6405,625712,149.79656870015046,51.0,0.1369849991053343,1286.5085752353218,0.7342969053928944,OpenSees 2-D,Toro Vs,0.7126115560531616,5.335873721086913,-1.492057204246521,-0.5696421906758509,0.2545609821570099,0.4509793018107786,0.758825554799129,
84,837,6405,625712,149.79656870015046,51.0,0.1369849991053343,1286.5085752353218,0.7342969053928944,OpenSees 2-D,Passeri tts,0.7359814643859863,11.896277007195115,-1.4686872959136963,0.2321306610837717,0.2360314247595518,0.3784989735507783,0.8410719865624909,
84,837,6405,625712,149.79656870015046,51.0,0.1369849991053343,1286.5085752353218,0.7342969053928944,OpenSees 2-D,Pretell,0.7671580910682678,11.66355405177232,-1.4375106692314148,0.2123741081169937,0.1217386969753774,0.2609025912287023,0.9265537899143844,
85,543,4214,1628566,183.63636932657303,17.0,0.1301711112260818,997.4855722303688,2.7005348430378397,OpenSees 2-D,OpenSees 2-D,2.614673137664795,11.18082046508789,0.0,0.0,0.0,0.0,1.0,0.0946910838354342
85,543,4214,1628566,183.63636932657303,17.0,0.1301711112260818,997.4855722303688,2.7005348430378397,OpenSees 2-D,GINO,2.5906779766082764,15.610815048217772,-0.0239951610565185,0.3337640944812468,0.0830857349043334,0.2582852762963089,0.9596080876960515,0.1362394488075771
85,543,4214,1628566,183.63636932657303,17.0,0.1301711112260818,997.4855722303688,2.7005348430378397,OpenSees 2-D,1D Base Case,2.700420618057251,12.762874603271484,0.085747480392456,0.1323406830387734,0.1080598604336258,0.3412786957510652,0.8813250630081613,5.249831178336889e-17
85,543,4214,1628566,183.63636932657303,17.0,0.1301711112260818,997.4855722303688,2.7005348430378397,OpenSees 2-D,Pretell's approach,2.614673137664795,15.693926811218262,0.0,0.3390739583126881,0.0497765178629904,0.2298283163913049,0.9605828280044604,0.1070881101716679
85,543,4214,1628566,183.63636932657303,17.0,0.1301711112260818,997.4855722303688,2.7005348430378397,OpenSees 2-D,Toro Vs,2.614673137664795,5.336065818492722,0.0,-0.7397112085564163,0.1197567301644956,0.4061136990459751,0.8936166682274059,
85,543,4214,1628566,183.63636932657303,17.0,0.1301711112260818,997.4855722303688,2.7005348430378397,OpenSees 2-D,Passeri tts,2.700420618057251,11.894885897655682,0.085747480392456,0.0619086993525196,0.1070961367066431,0.3308296093371042,0.8869550300537382,
85,543,4214,1628566,183.63636932657303,17.0,0.1301711112260818,997.4855722303688,2.7005348430378397,OpenSees 2-D,Pretell,2.5550971031188965,11.772881408559172,-0.0595760345458984,0.0515988489807888,0.0363948215968066,0.2142142575721156,0.9540467104321986,
86,641,4978,4021381,173.52533731451618,60.0,0.2513325922191143,1191.714795005294,0.7230222388104841,OpenSees 2-D,OpenSees 2-D,0.6650018095970154,34.890830993652344,0.0,0.0,0.0,0.0,1.0,0.2284051707141443
86,641,4978,4021381,173.52533731451618,60.0,0.2513325922191143,1191.714795005294,0.7230222388104841,OpenSees 2-D,GINO,0.6263207197189331,14.255815505981444,-0.0386810898780822,-0.8950591433008346,0.2672107498021331,0.5982921047456176,0.7492886475718071,0.138426190515987
86,641,4978,4021381,173.52533731451618,60.0,0.2513325922191143,1191.714795005294,0.7230222388104841,OpenSees 2-D,1D Base Case,0.7225349545478821,12.75773811340332,0.0575331449508667,-1.006086074082241,0.389316244366801,0.699088439447071,0.6084531414332258,5.986358688872318e-17
86,641,4978,4021381,173.52533731451618,60.0,0.2513325922191143,1191.714795005294,0.7230222388104841,OpenSees 2-D,Pretell's approach,0.5530224442481995,15.10675048828125,-0.1119793653488159,-0.8370823763190578,0.4005870917101858,0.8566928631450401,0.2893194919543991,0.2722353617250269
86,641,4978,4021381,173.52533731451618,60.0,0.2513325922191143,1191.714795005294,0.7230222388104841,OpenSees 2-D,Toro Vs,0.6995919942855835,5.336047531379927,0.0345901846885681,-1.8777388561923825,0.3568542343097819,0.7289843360834156,0.697792068975441,
86,641,4978,4021381,173.52533731451618,60.0,0.2513325922191143,1191.714795005294,0.7230222388104841,OpenSees 2-D,Passeri tts,0.7225349545478821,11.891455361677748,0.0575331449508667,-1.076403967074162,0.3877248910401101,0.6958268129584331,0.6200468377886814,
86,641,4978,4021381,173.52533731451618,60.0,0.2513325922191143,1191.714795005294,0.7230222388104841,OpenSees 2-D,Pretell,0.6588989496231079,7.861914374333561,-0.0061028599739074,-1.4901939365849928,0.2283393697789821,0.6349307094904,0.8317076110775479,
87,939,7182,8828475,243.1823402296533,97.0,0.1882246877998113,1379.9470493636725,0.6267586088393127,OpenSees 2-D,OpenSees 2-D,0.6008675694465637,15.860024452209473,0.0,0.0,0.0,0.0,1.0,0.0810965167283657
87,939,7182,8828475,243.1823402296533,97.0,0.1882246877998113,1379.9470493636725,0.6267586088393127,OpenSees 2-D,GINO,0.6321218609809875,18.187013626098636,0.0312542915344238,0.1369060444075487,0.1332693364654542,0.3783092675873962,0.8786617378230005,0.081746732051083
87,939,7182,8828475,243.1823402296533,97.0,0.1882246877998113,1379.9470493636725,0.6267586088393127,OpenSees 2-D,1D Base Case,0.6263207197189331,12.757495880126951,0.0254531502723693,-0.2176827469403453,0.1351432432119102,0.4474840965978987,0.8134390504996447,6.686235774804465e-17
87,939,7182,8828475,243.1823402296533,97.0,0.1882246877998113,1379.9470493636725,0.6267586088393127,OpenSees 2-D,Pretell's approach,0.6234402060508728,18.40823173522949,0.022572636604309,0.1489961835274232,0.0921506713822841,0.3918839516185707,0.8595339703351765,0.1115040450048029
87,939,7182,8828475,243.1823402296533,97.0,0.1882246877998113,1379.9470493636725,0.6267586088393127,OpenSees 2-D,Toro Vs,0.6064329147338867,5.336046191089894,0.0055653452873229,-1.0893167928819882,0.1622006289991294,0.5702397109489218,0.7398646716131366,
87,939,7182,8828475,243.1823402296533,97.0,0.1882246877998113,1379.9470493636725,0.6267586088393127,OpenSees 2-D,Passeri tts,0.6263207197189331,11.891294843301658,0.0254531502723693,-0.2879951513099713,0.1353385188881687,0.4468192996957754,0.8168606420819495,
87,939,7182,8828475,243.1823402296533,97.0,0.1882246877998113,1379.9470493636725,0.6267586088393127,OpenSees 2-D,Pretell,0.6092349290847778,16.10073871203139,0.0083673596382141,0.0150633957137577,0.05453544161911,0.2822698132352395,0.928141801822204,
88,617,4757,978337,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,OpenSees 2-D,1.8675458431243896,26.18931579589844,0.0,0.0,0.0,0.0,1.0,0.1010593697967441
88,617,4757,978337,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,GINO,1.841896653175354,26.33202743530273,-0.0256491899490356,0.0054344379580132,0.0726489764224011,0.239180106026961,0.9570905848122808,0.1004349350826774
88,617,4757,978337,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,1D Base Case,2.029118061065674,12.755430221557615,0.1615722179412841,-0.7193944528818705,0.1680717237020678,0.6314270139121521,0.6458240676267933,5.3883199699227326e-17
88,617,4757,978337,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,Pretell's approach,1.841896653175354,19.09862518310547,-0.0256491899490356,-0.3157351810269861,0.048097365186058,0.3155721317395667,0.9336116119708748,0.1721932519609026
88,617,4757,978337,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,Toro Vs,1.9556506872177124,5.336004263172881,0.0881048440933227,-1.590874425988322,0.1544082886008138,0.6509932354958136,0.7408001026464868,
88,617,4757,978337,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,Passeri tts,2.029118061065674,11.890936995573854,0.1615722179412841,-0.7895750206022218,0.167251539618895,0.6253692655963995,0.6579412775209519,
88,617,4757,978337,258.854824998878,32.0,0.2089939348399639,810.0918046414628,2.022303320303734,OpenSees 2-D,Pretell,1.9737643003463743,10.306321515418135,0.1062184572219848,-0.9325940872111708,0.1006541906882569,0.514692411386551,0.8173229234098021,
89,290,2158,4028276,170.14859943352397,91.0,0.2816834408789873,1355.5277389238297,0.4674412072349559,OpenSees 2-D,OpenSees 2-D,0.4252346456050873,10.555089950561523,0.0,0.0,0.0,0.0,1.0,0.2406362919281136
89,290,2158,4028276,170.14859943352397,91.0,0.2816834408789873,1355.5277389238297,0.4674412072349559,OpenSees 2-D,GINO,0.4098383784294128,12.048723220825195,-0.0153962671756744,0.1323504942002099,0.312277671326142,0.3875473003029904,0.8581913828409543,0.1627826821639939
89,290,2158,4028276,170.14859943352397,91.0,0.2816834408789873,1355.5277389238297,0.4674412072349559,OpenSees 2-D,1D Base Case,0.4684579968452453,12.764793395996094,0.043223351240158,0.1900826620236237,0.2415148825762628,0.5084860107300753,0.7569428823194545,7.297505531035288e-17
89,290,2158,4028276,170.14859943352397,91.0,0.2816834408789873,1355.5277389238297,0.4674412072349559,OpenSees 2-D,Pretell's approach,0.4452958405017853,15.062647819519045,0.0200611948966979,0.3556098216020761,0.102942829225961,0.3618981948295401,0.9215677316056086,0.2377747147835908
89,290,2158,4028276,170.14859943352397,91.0,0.2816834408789873,1355.5277389238297,0.4674412072349559,OpenSees 2-D,Toro Vs,0.4535828828811645,5.335893088464904,0.0283482372760772,-0.6821519308269278,0.190814537785166,0.3687759017033383,0.8797397182255763,
