sample,local_idx,sample_idx,method,reference,Vs1,H,CoV,Vs2,rel_l2_low,rel_l2_low_central,rel_l2_mid,rel_l2_mid_central,rel_l2_high,rel_l2_high_central,rel_l2_all,rel_l2_all_central
74,529,4102,Pretell's approach,OpenSees 2-D,156.93329174337424,57.0,0.2096807096153497,1044.7896507387577,0.1034584357622271,0.1056816044425422,0.5592268456549759,0.4644532547819509,0.3910715850461899,0.3838074997163086,0.5170145031125427,0.435773313157078
75,167,1216,GINO,OpenSees 2-D,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,0.0976490512793862,0.0688764437847415,0.2040936512295296,0.1526710263535874,0.3201691423428913,0.2421513892442779,0.2280099580082468,0.1697232191027547
75,167,1216,1D Base Case,OpenSees 2-D,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,0.0042223545474751,0.0050852338982149,0.440386859286157,0.44583069483799,0.5375363442655763,0.5364052712258636,0.4528397984803624,0.4560817052668792
75,167,1216,Pretell's approach,OpenSees 2-D,244.6008924203642,33.0,0.1462434293702244,1267.7498236664114,0.002082611598304,0.0011779384392932,0.3330854750322693,0.2635447302056182,0.3788660789851413,0.311007103995742,0.336473375801553,0.2683867569623693
76,809,6202,GINO,OpenSees 2-D,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,0.2337607301878243,0.1249616614280222,0.5026156156895794,0.4719827830834037,0.5933226629451,0.6179568018041393,0.5143858619268098,0.491065834590235
76,809,6202,1D Base Case,OpenSees 2-D,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,0.013317802634809,0.0220161122337129,0.5109717379678211,0.3424967216209518,0.5250631024564163,0.716872223911785,0.4987982027337909,0.4223099400873811
76,809,6202,Pretell's approach,OpenSees 2-D,134.14269923349184,26.0,0.2839863210916519,1130.6444920753804,0.0197610195711714,0.0200602401159478,0.65565141199645,0.7133929039364487,0.4091927643518588,0.6128313420566212,0.5835863197745055,0.683755184423841
77,821,6250,GINO,OpenSees 2-D,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,0.1107061512591547,0.118464884288044,0.0871370442794311,0.0978929766149992,0.366616793750277,0.517340354524037,0.3504087334139815,0.4934673791307302
77,821,6250,1D Base Case,OpenSees 2-D,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,0.0014418881517045,0.0015578709006747,0.0440943787434812,0.041480462551814,0.4080501488730805,0.2994616813365683,0.3887685737484751,0.2851998238738144
77,821,6250,Pretell's approach,OpenSees 2-D,216.45552737671449,20.0,0.1478452920913696,1015.640788809876,0.0011476436555848,0.0010127205069267,0.0322333080464699,0.028930349017347,0.3686620559578749,0.1523399171707134,0.3511967930957066,0.1451644279874527
78,76,628,GINO,OpenSees 2-D,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,0.0913024565740966,0.0623007821027754,0.2026898133881674,0.2061434975418146,0.2961429865482446,0.2409374013740416,0.2240298670761459,0.2069747984219606
78,76,628,1D Base Case,OpenSees 2-D,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,0.0119423697154383,0.0040896929506207,0.4533733671921713,0.3548982439334252,0.5035356450091713,0.2951459258349947,0.4502916014153313,0.3282158981673023
78,76,628,Pretell's approach,OpenSees 2-D,217.2639001708952,36.0,0.2339379481971263,1101.8545230013024,0.0048630305077788,0.0095177137536722,0.5895916525471976,0.6454369155631895,0.3059245581982541,0.4511156983947943,0.5106220098141652,0.5814032853917721
79,313,2402,GINO,OpenSees 2-D,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,0.3542121516400261,0.1937791961823654,0.735147235425807,0.2308313986194519,0.581139540575122,0.4178623529911934,0.6818999151646028,0.3474071305276933
79,313,2402,1D Base Case,OpenSees 2-D,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,0.0091263999107358,0.0028384415944836,0.8086914218791355,0.2630894905112466,0.8416348721828603,0.8665063872724514,0.8052660199014792,0.6705291266213976
79,313,2402,Pretell's approach,OpenSees 2-D,315.09864889594195,34.0,0.2778384046629071,1225.8340206974456,0.0037749500534103,0.0035426107049969,0.7474965407650217,0.2967562691991434,0.9093789765135744,1.4154381010826569,0.7882162011405274,1.0799821353313586
80,296,2255,GINO,OpenSees 2-D,141.69398694671386,68.0,0.1519174948334694,1210.207721450867,0.1697197161862886,0.1875755397692313,0.3177583616938548,0.2754085859000126,0.4124767172918372,0.315114680059549,0.2900670935296592,0.2520176493615208
